2455009.337905	2009	177	2009.4844874	1.333	0.694	1.000	1.8934e-01	1.5507e-01	1.6836e-01	1.7510e-01	9.7440e-02	1.4148e-01	9.2159e-02	1.5468e-01	9.9851e-02
2455009.379571	2009	177	2009.4846016	1.333	0.694	1.000	1.8383e-01	1.7963e-01	1.7515e-01	1.6913e-01	9.8551e-02	1.6504e-01	9.5760e-02	1.6076e-01	1.0087e-01
2455009.421238	2009	177	2009.4847157	1.333	0.694	1.000	1.6531e-01	1.7041e-01	1.7447e-01	1.5101e-01	9.5461e-02	1.5612e-01	8.6555e-02	1.6062e-01	1.0308e-01
2455009.462905	2009	177	2009.4848299	1.333	0.694	1.000	1.6807e-01	1.6602e-01	1.7543e-01	1.5331e-01	9.5234e-02	1.5183e-01	9.0458e-02	1.6090e-01	1.0153e-01
2455009.520833	2009	178	2009.4849886	1.333	0.694	1.000	2.0051e-01	1.7273e-01	1.6551e-01	1.8598e-01	1.0903e-01	1.5875e-01	9.2658e-02	1.5131e-01	9.5448e-02
2455009.562500	2009	178	2009.4851027	1.333	0.694	1.000	1.5641e-01	1.6510e-01	1.6782e-01	1.4187e-01	9.0678e-02	1.5094e-01	8.7672e-02	1.5346e-01	9.4839e-02
2455009.604166	2009	178	2009.4852169	1.333	0.694	1.000	1.7674e-01	1.6126e-01	1.9089e-01	1.6265e-01	9.6348e-02	1.4760e-01	8.7934e-02	1.7732e-01	1.0284e-01
2455009.645833	2009	178	2009.4853311	1.333	0.694	1.000	1.6460e-01	1.6241e-01	1.7641e-01	1.4980e-01	9.7386e-02	1.4821e-01	7.9224e-02	1.6217e-01	9.5788e-02
2455009.687500	2009	178	2009.4854452	1.333	0.694	1.000	1.8671e-01	1.5495e-01	1.7198e-01	1.7238e-01	1.0600e-01	1.4134e-01	9.0910e-02	1.5829e-01	1.0600e-01
2455009.729166	2009	178	2009.4855594	1.333	0.694	1.000	1.6958e-01	1.7214e-01	1.8364e-01	1.5550e-01	9.3786e-02	1.5805e-01	9.0317e-02	1.6946e-01	9.3347e-02
2455009.770833	2009	178	2009.4856735	1.333	0.694	1.000	1.6558e-01	1.5948e-01	1.7943e-01	1.5125e-01	8.9640e-02	1.4581e-01	9.1031e-02	1.6596e-01	1.0660e-01
2455009.812500	2009	178	2009.4857877	1.333	0.694	1.000	1.9217e-01	1.5202e-01	1.6146e-01	1.7768e-01	1.0538e-01	1.3790e-01	7.9558e-02	1.4726e-01	9.3426e-02
2455009.854166	2009	178	2009.4859018	1.333	0.694	1.000	1.6704e-01	1.9432e-01	1.8023e-01	1.5244e-01	9.3609e-02	1.8039e-01	9.6217e-02	1.6678e-01	9.9467e-02
2455009.895833	2009	178	2009.4860160	1.333	0.695	1.000	1.7969e-01	1.6493e-01	1.4042e-01	1.6543e-01	9.6726e-02	1.5078e-01	8.8459e-02	1.2617e-01	9.5185e-02
2455009.937500	2009	178	2009.4861301	1.333	0.694	1.000	1.5476e-01	1.7744e-01	1.8210e-01	1.4039e-01	9.4490e-02	1.6357e-01	9.0034e-02	1.6847e-01	9.8978e-02
2455009.979166	2009	178	2009.4862443	1.333	0.695	1.000	1.7270e-01	1.5664e-01	1.6129e-01	1.5778e-01	9.6257e-02	1.4247e-01	8.9811e-02	1.4689e-01	9.2709e-02
2455010.020833	2009	178	2009.4863584	1.333	0.694	1.000	1.7585e-01	1.5839e-01	1.6931e-01	1.6134e-01	9.0063e-02	1.4434e-01	8.8335e-02	1.5522e-01	9.4641e-02
2455010.062500	2009	178	2009.4864726	1.333	0.831	1.000	2.1500e-01	1.7623e-01	1.8277e-01	1.9911e-01	1.0705e-01	1.6099e-01	9.2662e-02	1.6700e-01	9.8304e-02
2455010.104166	2009	178	2009.4865868	1.333	0.695	1.000	1.6305e-01	1.6776e-01	2.0666e-01	1.4880e-01	8.5933e-02	1.5378e-01	9.6302e-02	1.9310e-01	1.0104e-01
2455010.145833	2009	178	2009.4867009	1.333	0.832	1.000	1.9281e-01	1.6199e-01	1.7039e-01	1.7715e-01	1.0034e-01	1.4656e-01	8.9752e-02	1.5437e-01	9.6453e-02
2455010.187500	2009	178	2009.4868151	1.333	0.695	1.000	1.4486e-01	1.6475e-01	1.7181e-01	1.3028e-01	8.8181e-02	1.5091e-01	8.4523e-02	1.5814e-01	9.8587e-02
