2456658.520833	2014	1	2014.0000571	1.333	0.735	1.000	1.0671e-01	9.2604e-02	7.9914e-02	1.0024e-01	5.4728e-02	8.5090e-02	5.3983e-02	7.2367e-02	5.2100e-02
2456658.562500	2014	1	2014.0001712	1.333	0.758	1.000	9.1808e-02	8.8303e-02	8.7410e-02	8.5341e-02	5.0977e-02	8.0883e-02	4.5960e-02	7.9803e-02	5.2626e-02
2456658.604166	2014	1	2014.0002854	1.333	0.738	1.000	9.5437e-02	9.1091e-02	8.1213e-02	8.8283e-02	5.6848e-02	8.3735e-02	4.6745e-02	7.3163e-02	4.4465e-02
2456658.645833	2014	1	2014.0003995	1.333	0.754	1.000	1.0849e-01	9.8503e-02	9.1521e-02	1.0212e-01	5.4915e-02	9.1022e-02	4.5943e-02	8.3885e-02	5.1125e-02
2456658.687500	2014	1	2014.0005137	1.333	0.742	1.000	9.8389e-02	9.8784e-02	8.9716e-02	9.2051e-02	4.8257e-02	9.1349e-02	4.3046e-02	8.1718e-02	4.9350e-02
2456658.729166	2014	1	2014.0006279	1.333	0.750	1.000	8.7644e-02	7.9073e-02	8.4283e-02	8.1062e-02	4.9926e-02	7.1890e-02	4.6411e-02	7.6682e-02	4.5102e-02
2456658.895833	2014	1	2014.0010845	1.333	0.743	1.000	9.8886e-02	1.0943e-01	1.0151e-01	9.2170e-02	5.2275e-02	1.0215e-01	4.9331e-02	9.3914e-02	4.9561e-02
2456662.520833	2014	5	2014.0110160	1.333	0.722	1.000	1.0113e-01	9.4684e-02	8.5148e-02	9.4590e-02	5.4553e-02	8.7518e-02	4.8035e-02	7.7875e-02	5.0962e-02
2456662.562500	2014	5	2014.0111301	1.333	0.783	1.000	9.2464e-02	8.8064e-02	9.7634e-02	8.6315e-02	5.4084e-02	8.0523e-02	4.5470e-02	8.9911e-02	5.0862e-02
2456662.604166	2014	5	2014.0112443	1.333	0.720	1.000	1.0528e-01	7.2400e-02	8.4234e-02	9.9825e-02	5.2879e-02	6.5610e-02	3.8725e-02	7.6786e-02	4.7739e-02
2456662.645833	2014	5	2014.0113584	1.333	0.788	1.000	1.2243e-01	9.1849e-02	9.0920e-02	1.1794e-01	5.7736e-02	8.4165e-02	5.2661e-02	8.3085e-02	5.5114e-02
2456662.687500	2014	5	2014.0114726	1.333	0.717	1.000	9.5626e-02	9.2538e-02	9.0250e-02	9.1781e-02	5.5911e-02	8.5320e-02	4.9929e-02	8.2794e-02	4.9694e-02
2456662.729166	2014	5	2014.0115868	1.333	0.794	1.000	1.2188e-01	7.9712e-02	8.7102e-02	1.1838e-01	5.6485e-02	7.2202e-02	4.8727e-02	7.9153e-02	5.0585e-02
2456662.770833	2014	5	2014.0117009	1.333	0.715	1.000	1.0840e-01	1.0031e-01	8.9014e-02	1.0524e-01	5.3983e-02	9.3126e-02	4.6332e-02	8.0919e-02	5.0642e-02
2456662.812500	2014	5	2014.0118151	1.333	0.799	1.000	1.2026e-01	1.0264e-01	8.9603e-02	1.1685e-01	6.3222e-02	9.4914e-02	5.1000e-02	8.1857e-02	5.1292e-02
2456662.854166	2014	5	2014.0119292	1.333	0.713	1.000	1.1912e-01	1.0120e-01	8.3657e-02	1.1554e-01	5.9967e-02	9.4278e-02	4.2180e-02	7.6122e-02	4.6844e-02
2456662.895833	2014	5	2014.0120434	1.333	0.804	1.000	1.4339e-01	8.2631e-02	1.0158e-01	1.4039e-01	6.1133e-02	7.4866e-02	4.4915e-02	9.3685e-02	5.5062e-02
2456662.937500	2014	5	2014.0121575	1.333	0.711	1.000	1.0432e-01	7.7296e-02	7.8279e-02	1.0110e-01	5.7280e-02	7.0138e-02	4.3353e-02	7.0902e-02	4.6795e-02
2456662.979166	2014	5	2014.0122717	1.333	0.809	1.000	1.2923e-01	8.6368e-02	9.6376e-02	1.2777e-01	6.5134e-02	7.8451e-02	4.3036e-02	8.8236e-02	5.0371e-02
2456663.020833	2014	5	2014.0123858	1.333	0.709	1.000	1.2258e-01	8.7081e-02	8.6312e-02	1.1998e-01	5.8291e-02	8.0386e-02	4.5352e-02	7.8996e-02	4.4722e-02
2456663.062500	2014	5	2014.0125000	1.333	0.814	1.000	1.2682e-01	7.6912e-02	8.9004e-02	1.2402e-01	5.5579e-02	6.9205e-02	4.6837e-02	8.1059e-02	4.5784e-02
2456663.104166	2014	5	2014.0126142	1.333	0.708	1.000	1.0080e-01	8.5542e-02	8.6090e-02	9.7602e-02	5.4884e-02	7.8532e-02	4.7235e-02	7.8690e-02	4.2815e-02
2456663.145833	2014	5	2014.0127283	1.333	0.818	1.000	1.2897e-01	8.2412e-02	1.2077e-01	1.2651e-01	6.0998e-02	7.4851e-02	4.9438e-02	1.1266e-01	5.6110e-02
2456663.854166	2014	6	2014.0146689	1.333	0.704	1.000	2.5910e-01	2.6789e-01	2.7488e-01	2.1972e-01	1.5738e-01	2.3473e-01	1.3504e-01	2.3955e-01	1.4498e-01
2456663.895833	2014	6	2014.0147831	1.333	0.828	1.000	1.7449e+00	1.2941e+00	1.3623e+00	1.4979e+00	9.3676e-01	1.1703e+00	6.3221e-01	1.2318e+00	6.4358e-01
2456663.937500	2014	6	2014.0148973	1.333	0.705	1.002	3.1533e+00	1.6061e+00	2.1076e+00	2.8544e+00	1.6178e+00	1.4327e+00	7.9129e-01	1.8316e+00	1.0383e+00
2456663.979166	2014	6	2014.0150114	1.333	0.825	1.000	4.4341e+00	1.6393e+00	2.1775e+00	4.2726e+00	2.0622e+00	1.4942e+00	7.5672e-01	2.0366e+00	8.7713e-01
2456664.020833	2014	6	2014.0151256	1.333	0.706	1.000	3.6437e+00	1.3470e+00	1.7577e+00	3.5306e+00	1.7052e+00	1.2219e+00	6.4755e-01	1.6027e+00	7.7069e-01
2456664.062500	2014	6	2014.0152397	1.333	0.821	1.000	4.1675e+00	1.2986e+00	1.7914e+00	4.0631e+00	1.8858e+00	1.1889e+00	5.9656e-01	1.6884e+00	6.9812e-01
2456664.104166	2014	6	2014.0153539	1.333	0.707	1.000	3.5138e+00	1.0517e+00	1.4842e+00	3.4640e+00	1.5841e+00	9.5306e-01	5.0106e-01	1.3603e+00	6.2253e-01
2456664.145833	2014	6	2014.0154680	1.333	0.817	1.000	3.9964e+00	9.9925e-01	1.4424e+00	3.9985e+00	1.7472e+00	9.1645e-01	4.5667e-01	1.3679e+00	5.3674e-01
2456664.187500	2014	6	2014.0155822	1.333	0.708	1.000	3.5405e+00	8.6574e-01	1.2621e+00	3.5720e+00	1.5482e+00	7.8715e-01	4.1220e-01	1.1605e+00	5.2854e-01
2456664.229166	2014	6	2014.0156963	1.333	0.813	1.000	4.0105e+00	8.4584e-01	1.2909e+00	4.0904e+00	1.6959e+00	7.7603e-01	3.7448e-01	1.2306e+00	4.7335e-01
2456664.270833	2014	6	2014.0158105	1.333	0.710	1.000	3.5324e+00	7.1983e-01	1.1301e+00	3.6490e+00	1.4773e+00	6.5377e-01	3.4186e-01	1.0462e+00	4.5292e-01
2456664.312500	2014	6	2014.0159247	1.333	0.808	1.000	3.5804e+00	6.7484e-01	1.0170e+00	3.7290e+00	1.4493e+00	6.1817e-01	3.0699e-01	9.6994e-01	3.7698e-01
2456664.354166	2014	6	2014.0160388	1.333	0.711	1.000	2.7660e+00	5.7216e-01	9.1492e-01	2.8577e+00	1.1492e+00	5.1791e-01	2.7419e-01	8.4730e-01	3.6248e-01
2456664.395833	2014	6	2014.0161530	1.333	0.803	1.000	2.9122e+00	5.5281e-01	8.4652e-01	3.0279e+00	1.1909e+00	5.0603e-01	2.5182e-01	8.0699e-01	3.1478e-01
2456664.437500	2014	6	2014.0162671	1.333	0.713	1.000	2.5001e+00	4.8396e-01	7.7466e-01	2.6281e+00	1.0184e+00	4.3882e-01	2.3123e-01	7.1890e-01	3.0803e-01
2456664.479166	2014	6	2014.0163813	1.333	0.797	1.000	2.5664e+00	4.6935e-01	7.3351e-01	2.6952e+00	1.0281e+00	4.3009e-01	2.1809e-01	6.9922e-01	2.6901e-01
2456664.520833	2014	7	2014.0164954	1.333	0.715	1.000	2.3241e+00	4.3899e-01	6.8824e-01	2.4467e+00	9.3617e-01	3.9823e-01	2.0901e-01	6.3848e-01	2.7085e-01
2456664.562500	2014	7	2014.0166096	1.333	0.792	1.000	2.3829e+00	4.5229e-01	6.8570e-01	2.5161e+00	9.4697e-01	4.1587e-01	2.0410e-01	6.5477e-01	2.5001e-01
2456664.604166	2014	7	2014.0167237	1.333	0.717	1.000	2.2096e+00	3.9283e-01	6.3210e-01	2.3406e+00	8.5933e-01	3.5639e-01	1.8639e-01	5.8931e-01	2.4934e-01
2456664.645833	2014	7	2014.0168379	1.333	0.786	1.000	2.2026e+00	3.8337e-01	5.8548e-01	2.3393e+00	8.6482e-01	3.5024e-01	1.8178e-01	5.5515e-01	2.2369e-01
2456664.687500	2014	7	2014.0169521	1.333	0.720	1.000	1.8619e+00	3.4207e-01	5.1756e-01	1.9746e+00	7.2830e-01	3.0960e-01	1.7097e-01	4.8084e-01	2.2020e-01
2456664.729166	2014	7	2014.0170662	1.333	0.780	1.000	1.9254e+00	3.4290e-01	5.0931e-01	2.0582e+00	7.3570e-01	3.1417e-01	1.5691e-01	4.8248e-01	1.9662e-01
2456664.770833	2014	7	2014.0171804	1.333	0.723	1.000	1.5942e+00	3.2782e-01	6.1189e-01	1.7003e+00	6.2024e-01	2.9808e-01	1.4904e-01	5.1512e-01	3.0634e-01
2456664.812500	2014	7	2014.0172945	1.333	0.774	1.000	1.6364e+00	2.8476e-01	4.4916e-01	1.7538e+00	6.3519e-01	2.5918e-01	1.3678e-01	4.2449e-01	1.7451e-01
2456664.854166	2014	7	2014.0174087	1.333	0.726	1.000	1.4864e+00	3.0044e-01	4.1337e-01	1.5920e+00	5.7593e-01	2.7535e-01	1.3577e-01	3.8446e-01	1.7696e-01
