2455359.562500	2010	163	2010.4440068	1.333	0.803	1.000	1.7328e-01	1.3854e-01	1.5525e-01	1.5879e-01	9.4190e-02	1.2509e-01	7.9158e-02	1.4178e-01	8.7717e-02
2455359.604166	2010	163	2010.4441210	1.333	0.814	1.000	1.6081e-01	1.5660e-01	1.5171e-01	1.4393e-01	9.1361e-02	1.4315e-01	8.5513e-02	1.3730e-01	8.5827e-02
2455359.645833	2010	163	2010.4442352	1.333	0.804	1.000	1.8746e-01	1.4687e-01	1.7164e-01	1.6775e-01	1.0318e-01	1.3347e-01	8.4938e-02	1.5559e-01	9.1370e-02
2455359.687500	2010	163	2010.4443493	1.333	0.812	1.000	2.0153e-01	1.3832e-01	1.7614e-01	1.8322e-01	1.0591e-01	1.2444e-01	8.1788e-02	1.5959e-01	9.6499e-02
2455359.729166	2010	163	2010.4444635	1.333	0.806	1.000	2.3759e-01	1.6415e-01	1.7227e-01	2.2022e-01	1.1436e-01	1.5089e-01	7.7972e-02	1.5798e-01	9.1366e-02
2455359.770833	2010	163	2010.4445776	1.333	0.810	1.000	2.2495e-01	1.4442e-01	1.5908e-01	2.0944e-01	1.1756e-01	1.3083e-01	8.5778e-02	1.4478e-01	8.6847e-02
2455359.812500	2010	163	2010.4446918	1.333	0.808	1.000	2.6986e-01	1.5135e-01	1.6520e-01	2.5649e-01	1.2722e-01	1.3790e-01	7.8567e-02	1.5135e-01	9.5796e-02
2455359.854166	2010	163	2010.4448059	1.333	0.808	1.000	2.3829e-01	1.3747e-01	1.5643e-01	2.2461e-01	1.1871e-01	1.2446e-01	7.6577e-02	1.4226e-01	9.1467e-02
2455359.895833	2010	163	2010.4449201	1.333	0.810	1.000	2.3670e-01	1.6410e-01	1.6416e-01	2.2409e-01	1.1673e-01	1.5041e-01	8.3736e-02	1.5043e-01	8.9949e-02
2455359.937500	2010	163	2010.4450342	1.333	0.807	1.000	2.3040e-01	1.3147e-01	1.5708e-01	2.1809e-01	1.1154e-01	1.1859e-01	7.6048e-02	1.4327e-01	8.1331e-02
2455359.979166	2010	163	2010.4451484	1.333	0.812	1.000	2.2043e-01	1.3269e-01	1.6031e-01	2.0778e-01	1.1372e-01	1.1927e-01	8.1109e-02	1.4681e-01	8.3595e-02
2455360.020833	2010	163	2010.4452626	1.333	0.805	1.000	2.2000e-01	1.2972e-01	1.5828e-01	2.0832e-01	1.0651e-01	1.1665e-01	7.8863e-02	1.4436e-01	8.4306e-02
2455360.062500	2010	163	2010.4453767	1.333	0.813	1.000	1.9439e-01	1.5251e-01	1.6850e-01	1.8266e-01	1.0129e-01	1.3955e-01	8.2106e-02	1.5505e-01	8.6908e-02
2455360.104166	2010	163	2010.4454909	1.333	0.804	1.000	2.1950e-01	1.3892e-01	1.4644e-01	2.0912e-01	1.0860e-01	1.2615e-01	8.1377e-02	1.3315e-01	8.0908e-02
